CombinedId,County,CountyName,Year,KCAL,TOTCHOL,NONHDL,dBMI,WHTFLOUR,EGGS,FISH,FRUIT,GREENVEG,LEGUME,LIGHTVEG,MEAT,MILK,OTHCEREAL,RICE,SALTVEG,STCHSUGAR,STCHTUBER,ALL0-4,ALL5-14,ALL15-34,ALL0-34,ALL35-69,ALL70-79,MEDICALb,MEDICALc,NONMEDb,NONMEDc,INFECTb,INFECTc,INTESTINb,INTESTINc,PULMTBb,PULMTBc,OTHERTBb,OTHERTBc,VIRALHEPb,VIRALHEPc,SCHISTOc,ALLCAb,ALLCAc,MOUTHCAc,NASOPCAc,NPConlyc,OESOPHCAc,STOMCAc,COLRECCAc,LIVERCAb,LIVERCAc,PANCRSCAc,BLADDCAc,LARYNXCAc,LUNGCAmc,LUNGCAfc,BREASTCAc,CERVIXCAc,BRAINCAc,LYMPHOMAc,LEUKEMIAb,LEUKEMIAc,ENDOCRINb,ENDOCRINc,DIABETESc,MALNUTRIb,MALNUTRIc,BLOODb,BLOODc,MENTALb,MENTALc,NERVOUSb,NERVOUSc,MENINGITb,MENINGITc,EPILEPSYb,EPILEPSYc,ALLVASCb,ALLVASCc,RHEUMHDb,RHEUMHDc,HYPTENSc,IHDc,IHeartDisease,STROKEb,STROKEc,VASC-STRb,VASC-STRc,ALLRESPb,ALLRESPc,PNEUMONb,PNEUMONc,COPDc,DIGESTIVb,DIGESTIVc,PEPULCERc,ENTCOLc,INTESTOBc,CIRRHOSb,CIRRHOSc,TOTLIVRb,TOTLIVRc,GALLBILc,GENITURc,GENITURmc,GENITURfc,RENALc,PREGBRTHb,PREGBRTHc,ALLSKINc,MUSCSKELc,ILL-DEFb,ILL-DEFc,ACCIDENTb,ACCIDENTc,ROADACCb,ROADACCc,DROWNb,DROWNc,SUICIDEb,SUICIDEc,HOMICIDEb,HOMICIDEc,INFANT,MATERNAL,ALLCUMa,MEDICALa,NONMEDa,RESPINFa,ALLGIa,CONGENITa,NTDa,CONGENHDa,PERINATa,LOWBTHWTa,BTHTRAUMa,RDSa,NEOTETANa,MALNUTRIa,DROWNa
QAT31989,QA,Qingzhen,1989,2566,133,92.3,20.5,80.1,1.4,0.6,1.6,146,88.4,186.3,19.4,0,59.6,392.6,10,2.1,98,11.69,131.81,334.63,395.79,13.9,82.82,272.87,12.02,122.92,188.39,115.04,161.05,11.79,36.73,10.77,56.91,2.46,1.18,0.14,1.58,0,10.23,1.64,0.45,4.08,4.08,8.34,37.41,14,1.17,28.43,1.02,1.73,4.15,0,0,5.55,11.91,1.4,2.01,4.53,6.96,10.54,18.18,7.09,9.99,9.99,2.56,2.13,3.38,24.18,4.68,9.29,4.62,1.4,1.58,3.77,13.76,2.73,11.08,99.15,16.73,27.71,27.71,1.66,128.16,12.09,144.67,56.52,381.19,54.28,45.36,327.92,45.93,159.18,38.55,30.6,17.59,5.75,53.37,6.92,81.8,6.3,42.88,0,0,42.28,0,0,3.58,1.04,1.05,5.99,95.74,150.73,17.77,29.34,25.02,14.76,17.94,32.21,8.92,5.02,31.31,0,58.42,53.6,4.83,15.88,13.28,0.99,0.04,0.56,16.03,0.7,8.16,4.47,1.75,3.29,1.23
QBT31989,QB,Yinjiang,1989,2423,129,85.8,21.4,18.9,0,0,0,151.5,8.2,249.9,14.4,0,0.9,330.4,79.8,1.9,788.5,7.85,130.88,356.01,352.99,15.96,84.03,266.38,14.3,86.61,165.85,150.09,307.41,10.79,27.25,36.55,184.25,7.66,10.9,1.72,5.73,0,9.43,1.54,0,9.15,9.15,8.03,54.51,7.08,1.6,19.98,0,4.64,3.96,0,0,11.38,19.97,0.49,0,2.06,1.69,2.7,15.97,1.83,2.57,12.14,1.07,2.83,4.11,14.43,6.89,9.03,9.05,3.79,2.46,3.02,14.78,2.67,10.84,56.77,11.13,38.33,38.33,1.09,157.19,13.7,109.62,62.27,483,59.28,55.76,408.24,31.63,174.6,41.74,13.15,19.07,6.58,85.13,8.18,105.1,4.59,38.98,0,0,35.41,0,0,7.08,2.48,1.27,2.9,51.44,97.22,7.75,17.66,8.78,6.04,32.82,65.67,2.08,2.96,19.68,0,39.26,36.63,2.63,14.48,7.81,0.36,0.04,0.09,10.01,0.18,4.07,1.47,3.38,0.9,0.75
QCT31989,QC,Huishui,1989,2258,136,89.9,20.6,40.3,2.9,0.6,0,111.2,47,173.7,46,0,0,460.5,6.5,0.1,6.2,7.91,102.46,213.79,264.49,11.74,69.22,214.72,10.84,49.77,89.19,112.34,275.65,32.61,71.01,7.04,104.7,1.48,6.56,0.14,2.21,0,7.93,0.8,1.08,2.69,2.69,4.74,13.41,3.6,0.68,19.16,0,0.41,2.45,0,0,12.55,3.15,0.51,6.93,2.67,2.68,7.45,8.95,0.93,7.45,7.02,2,2.73,1.07,21.56,3.03,7.5,2.14,1.95,0.92,1.94,10.73,2.48,8.95,70.29,6.4,25.89,25.89,1.23,143.85,9.5,104.07,47.02,268.86,46.27,63.16,202.81,38.6,181.4,25.82,31.6,18.96,8.96,94.5,9.64,113.67,3.25,40.7,0,0,38.77,0,0,1.52,2.74,0.7,3.1,37.08,72.83,6.56,10.05,12.15,6.99,7.04,14.35,4.87,2,17.42,0,39.57,38.15,1.42,12.49,11.73,0.29,0,0.17,9.04,0.3,3.52,1.21,3.46,2.27,0.56
RAT31989,RA,Xuanwei,1989,2160,145,102.3,20,3.3,0.5,0,2.8,6.8,90.9,203.5,19.6,0,212.7,136.9,22.6,2.4,656.9,9.85,122.92,286.7,339.57,18.12,101.23,207.24,16.45,132.33,167.48,103.02,156.44,3.89,19.51,2.54,37.56,0.73,4.94,0,0,0,18.75,4.66,0,2.16,2.16,4.81,14.39,11.17,2.52,31.7,2.81,2.68,0.53,0,0,18.62,9.62,13.62,0.74,3.74,5.21,3.35,3.31,2.56,1.91,0,1.61,2.33,0.4,11.58,7.66,6.33,1.45,2.04,4.34,2.08,17.13,1.67,7.57,46.63,2.67,22.15,22.15,3.47,87.23,13.66,79.94,98.23,695.01,88.39,82.2,599.56,16.12,168.68,59.76,26.04,6.28,3.63,58.4,6.15,90.1,3.95,32.34,0,0,25.43,0,0,0.55,13.13,0.64,2.92,97.36,93,12.81,19.46,27.45,12.45,30.71,68.81,4.25,5.67,26.41,0,49.22,41.15,8.07,28.11,3.25,1.47,0,1.24,5.17,1.71,1.52,0.42,0.17,0.54,2.42
SAT31989,SA,Wenjiang,1989,3066,142,96.4,21.8,35.9,0.7,0,0.8,105,30.4,424.8,47.6,0,0,572,28.5,4.9,90.3,5.8,48.16,207.24,215.12,14.19,80.49,118.42,13.13,96.7,105.81,41.98,74.04,1.42,0.92,4.41,42.94,2.06,2.6,0.68,7.44,0,10.44,3.27,1.55,8.35,8.35,38.7,104.36,18.24,1.63,38.92,2.71,4.53,3.84,0,0,11.95,13.02,6.27,8.09,5.59,16.48,4.01,11.74,7.67,2.9,4.05,1.51,1.97,1.65,7.15,6.48,8.31,2.34,1.53,3.42,2.41,4.07,2.31,3.03,50.33,6.88,17.02,17.02,0.56,155.18,3.51,75.8,26.44,551.44,21.23,7.87,537.88,11.14,77.39,13.31,4.08,1.28,6.16,43.02,7.79,81.94,17.37,9.56,0,0,9.56,0,0,3.6,8.13,3.51,5.85,68.36,59.13,16.56,27.07,27.32,5.83,26.49,38.81,1.85,7.87,17.98,0,29.03,21.06,7.98,6.95,1.68,0.89,0,0.6,7.79,1.29,1.98,0.72,0,0.66,4.55
SBT31989,SB,Cangxi,1989,3022,133,87,20.2,199.4,0.8,0,0,270,5.5,191.1,12.8,0,50.8,411,41.9,0.7,191.5,6.64,56.75,197.05,223.68,16.75,97.92,150.08,15.76,73.6,98.62,62.76,136.47,3.95,2.99,7.39,56.69,1.95,6.9,1.95,41.06,0,12.29,6.27,3.96,2.98,2.98,257.19,184.73,15.68,2.1,74.5,2.45,3.43,2.19,0,0,2.38,49.89,6.86,5.55,3.44,4.63,0.88,5.4,3.96,0.72,0,0.66,3.71,0.94,2.92,7.73,8.19,2.13,0.31,4.99,4.51,13.32,3.1,9.24,37.69,6.33,18.1,18.1,1.64,244.42,11.69,66.06,39.69,345,37.22,18.72,322.81,8.97,115.71,50.91,2.63,11.77,3.92,77.92,6,152.42,4.61,24.22,0,0,22.14,0,0,2.81,2.02,1.69,5,48.58,58.66,4.04,5.07,16.43,5.69,23.59,37.8,1.44,2.16,23.03,0,33.2,27.77,5.44,11.92,2.87,2.16,0.05,1.59,7.63,0.97,1.59,1.91,0,0.21,1.64
SCT31989,SC,Quxian,1989,2854,136,89.9,20.6,143.2,8.7,2.4,0,222.8,9.2,89,17.5,0,0,392.1,25.4,5,569.5,10.67,62.91,163,263.47,16.26,75.64,196.66,15.47,66.8,78.58,109.97,130.96,6.3,7.04,15.07,84.24,4.2,5.5,1,5.86,0,7.04,3.68,4.74,6.26,6.26,161.29,80.04,15.14,1.32,36.83,2.15,0,0.71,0,0,6.69,9.23,2.56,9.08,1.81,2.46,6.11,1.56,1.08,5.98,0.47,2.23,0.47,0.35,2.02,3.19,3.96,6.74,2.28,2.71,2.92,9.94,3.33,8.58,29.67,42.39,20.49,20.49,0.81,239.48,9.12,93.5,45.57,605.4,42.06,17.27,581.6,14.83,91.22,26.55,3.39,7.66,5.58,54.68,6.9,91.5,2.64,25.84,0,0,25.84,0,0,0.48,0.8,0.24,0.43,57.49,44.05,6.19,13.07,27.32,3.56,9.11,33.93,0.2,0.59,32.09,0,53.33,43.93,9.4,13.95,4.27,2.56,0,2.07,15.9,3.07,4.31,0.17,0.08,2.01,6.46
TAT31989,TA,Shanyang,1989,2348,145,97,21.5,290,0.1,0,0,63.5,19.5,165.4,8.6,0,152.3,34.5,98.9,0.9,341.4,8.54,99.7,254.74,295.99,17.21,95.32,194.02,15.29,101.97,191.24,89.91,178.11,8.98,11,11.21,112.67,1.08,9.71,0.38,4,0,11.43,4.34,1.61,2.83,2.23,235.09,86.06,13.76,3.06,34.66,2.69,0.61,0,0,0,11.39,60.26,5.04,3.01,2.06,1.31,2.1,5.54,4.77,2.1,0,0.99,0.71,1.9,6.82,2.5,5.86,6.57,2.46,1.59,1.17,10.99,3.58,5.5,39.54,18.55,28.5,28.5,2.02,257.23,8.96,100.58,45.73,352.94,41.03,31.07,317.97,36.54,173.78,50.13,7.11,33.8,5.31,68.05,8.38,102.71,6.48,32.76,0,0,30.21,0,0,0,2.13,0.56,4.19,79.31,129.51,9.68,18.09,10.79,6.25,19.37,57.34,3.29,4.38,23.73,0,42.68,38.02,4.67,12.46,9.93,1.1,0.1,0.86,9.43,1.69,1.34,1.73,0.05,0.7,1.35
TCT31989,TC,Jiaxian,1989,1648,143,95.7,21.3,63.3,0.4,0,0.7,151,16.3,213.9,0,0,303.4,0.1,3.9,1.6,158.4,10.01,58.66,201.01,274.62,14.13,93.68,215.07,13.21,59.55,92.53,93.62,84.36,11.23,13.77,6.75,35.52,2.33,6.96,0.25,0,0,13.27,5.25,0.85,1.45,1.45,117.27,255.11,21.53,1.36,64.05,6.95,1.99,0.77,0,0,8.34,58.41,5.71,0,4.92,6.3,1.82,6.35,6.35,1.13,0,0.22,0.57,2.32,5.92,5.02,13.77,5.75,5.33,2.97,6.71,9.11,2.26,6.21,54.24,12.63,29.09,29.09,2.43,126.5,6.68,99.73,46.74,286.07,42.96,19.91,264.35,14.76,140.3,45.63,9.03,9.55,4.6,54.21,5.96,118.25,10.01,36.45,0,0,30.14,0,0,0,3.6,1.11,0.78,44.16,57.02,11.25,15.73,7,4.38,9.31,12.3,0.47,1.78,30.55,0,50.05,48.4,1.65,14.24,5.06,2.2,1.02,0.47,23.05,1.09,6.75,5.48,0.08,0.4,0.07
TDT31989,TD,Longxian,1989,2020,137,92.8,20.8,499.8,0.2,0,0,132.6,4.1,78.6,0.6,0,24.3,0.6,1.9,0,67.6,7.76,52.89,186.19,232.33,22.25,156.34,179.04,21.11,53.28,114.29,70.06,133.28,8.29,20.98,9.05,71.21,1.75,6.47,0.35,7.65,0,10.87,3.28,3.02,0.6,0.6,58.97,108.85,10.56,1.73,44.2,3.92,4.31,0.72,0,0,9.51,89.78,2.38,1.18,3.56,0.9,1.64,13.43,8.22,0.81,1.61,0,3.93,1.31,16.59,6.61,8.73,2.79,0.47,4.08,7.29,14.61,10.89,7.65,119.24,40.51,179.54,179.54,2.06,735.17,12.54,353.86,40.26,362.7,38.41,14.23,345.67,6.37,113.71,27.21,5.73,12.61,3.27,61.1,5,105.29,4.55,42.15,0,0,34.52,0,0,3.48,2.75,0.4,3.15,32.55,53.84,12.68,18.26,2.62,0.6,15.92,54.32,2.79,2.78,25.88,0,38.79,37.26,1.53,12.63,3.17,3.79,1.98,1.46,15.36,2.17,6.74,4.03,0,0.28,0.14
UAT31989,UA,Sihui,1989,2327,161,111,19.5,0,2.1,74.6,0.5,251.2,7.7,20.1,70.1,0,0,485.4,3.4,0,22.4,6.42,61.84,96.81,164.68,9.47,56.34,126.3,8.77,38.37,70.54,37.16,93.91,1.37,1.31,1.73,54.38,0.68,0.99,0,0,5.66,13.51,2.4,0.34,38.98,38.98,14.67,22.3,15.03,3.75,78.98,2,0.97,2.52,0,0,9.36,2.52,3.62,3.31,2.96,2.04,1.63,7.96,7.24,1.01,0,0.96,4.29,3.45,5.88,2.36,3.59,0.65,1.24,1.76,1.64,6.33,1.86,3.24,11.41,5.85,37.76,37.76,1.45,128.65,4.88,58.01,26.46,227.43,25.48,23.29,201.33,8.73,94.35,25.89,3.51,1.72,2.6,51.87,6.35,130.84,8.82,25.43,0,0,17.07,0,0,2.98,2.81,1.42,1.65,31.83,43.88,7.16,16.04,13.23,4.04,5.49,26.44,1.05,0.23,22.27,0,32.09,28.45,3.65,7.98,1.71,2.55,0.23,1.57,13.77,5.92,2.92,1.88,0.12,0.29,1.43
UBT31989,UB,Panyu,1989,1975,162,106.9,20.5,0.4,1.4,103.5,2.2,341.9,0,23.8,63.3,0,0,364,1.3,0,2.4,3.69,45.51,121.3,135.04,10.7,61.65,89.19,10.03,45.85,66.63,12.57,86.62,0.59,1.34,0.73,66.46,0,1.43,0.07,4.33,0,17.2,3.19,1.11,38.66,38.66,14.96,21.28,12.82,5.28,102.99,2.35,2.58,5.83,0,0,13.32,15.94,5.38,2.3,4.96,6.87,1.16,7.6,6.37,0.42,0,1.6,4.05,2.15,7.25,4.12,3.08,0.8,0.14,2.69,2.31,6.81,2.08,4.91,23.41,6.25,35.84,35.84,0.42,139.12,6.39,69.43,10.89,286.73,8.3,8.83,272.49,3.09,59.28,17.09,1.29,1.87,1.24,37.15,6.51,140.14,4.65,13.56,0,0,12.23,0,0,1.16,2.64,0.38,7.98,34.84,30.82,6.69,10.04,19.11,4.99,9.46,34.22,1.25,1.36,10.9,0,18.46,14.02,4.44,2.13,0.49,2.42,0.45,1.24,7.58,3.07,1.25,1.8,0,0.14,3.92
UCT31989,UC,Zhongshan,1989,2313,172,118.7,20.9,0,2.1,124.2,0,212.3,2.9,72.3,84.2,0,0,437.9,14.3,0,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDT31989,UD,Wuchuan,1989,2217,167,117.5,20.1,0,0.3,97.5,0,118.7,0.6,81.1,79.3,0,0,435.3,19.9,0,35.9,9.21,140.53,184.34,276.98,14.74,84.51,179.25,13.45,97.73,128.98,64.73,132.4,2.13,0.84,1.18,103.17,0.25,0,2.06,16.25,0,23.31,5.11,1.3,24.46,23.86,33.59,86.19,11.26,7.48,162.56,3.9,1.1,9.15,0,0,23.1,41.31,10.16,2.33,6.09,1.92,1.34,18.03,16.64,0.46,0,1.9,2.42,0.94,6.48,7.44,7.8,6.2,1.95,3.04,5.87,11.89,3.06,3.34,23.45,14.02,83.8,83.8,1.59,168.51,10.3,137.28,39.51,209.74,37.72,2.41,203.9,4.38,95.27,27.18,0.7,0,2.06,66.29,9.55,228.84,8.28,43.11,0,0,42.13,0,0,1.03,0.35,4.79,9.58,79.28,74.87,27.84,34.23,29.82,5.96,13.56,41.7,2.96,3.14,24.8,0,46.03,39.22,6.8,12.29,1.31,0.98,0,0.9,17.21,0.16,8.21,2.27,1.24,0.16,4.81
UET31989,UE,Shunde,1989,1884,168,113.7,20.9,4.9,0.8,184.7,2.9,234.3,0,59.3,62.7,0,0,335.7,3.1,0,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFT31989,UF,Wuhua,1989,2557,161,107.3,19.3,0,0,0,0,434.9,19.9,0,15.5,0,0,528.9,60.2,0,130.1,7.7,66.25,95.03,183.23,8.53,45.29,130.78,8.01,52.44,52.97,54.5,93.57,3.36,0.45,1.23,61.21,0.61,2.25,0.46,6.62,0,7.16,2.37,2.5,8.2,7.09,86.12,28.66,11.68,2.52,46.36,0.23,1.66,0,0,0,2.64,17.95,3.14,0,1.17,2.32,2.9,17.23,4.01,0.53,3.06,1.06,2.02,1.61,4.71,1.32,2.1,0.79,0,0.35,1.52,3.93,2.37,0.37,12.62,51.54,37.63,37.63,1.62,113.14,2.3,123.58,40.49,107.66,38.89,13.11,83.72,13.61,59.7,19.82,0,1.81,1.9,30.41,4.42,76.77,2.29,5.38,0,0,5.38,0,0,0,1.03,3.42,45.35,42.06,30.23,6.96,5.79,17.71,2.73,6.54,14.82,0.52,1.93,24.39,0,38.5,33.2,5.3,12.62,3.62,2.54,0,1.41,9.84,6.27,2.98,0,0.32,0.06,2.7
VAT31989,VA,Tianzhu,1989,2012,133,88.5,22,508.8,1.1,0,20.9,71,2,125.4,36.9,0,28.4,0.8,25.7,1.8,185.4,7.02,58.02,220.5,242.84,17.93,127.81,178.97,16.87,63.88,106.34,75.23,114.17,24.61,14.13,10.16,52.14,2.4,15.38,0.26,4.64,0,13.34,5.42,0,4.76,4.76,69.52,297,10.88,1.11,73.22,10.27,0.64,0,0,0,14.22,52.51,1.36,1.06,4.13,4.07,0,1.98,1.98,0,0,0,4.32,1.91,15.94,5.46,1.14,2.92,1.14,1.78,0,9.64,4.32,3.56,56.53,24.55,72.31,72.31,3.42,251.59,6.23,180.08,35.84,396.22,33.48,23.71,358.28,12.58,144.66,43.06,2.43,17.94,2.43,61.95,3.54,135.16,12.25,31.78,0,0,29.35,0,0,0,0.67,3.17,26.07,40.55,53.67,9.66,11.54,4.38,3.33,19.49,48.32,3.27,4.34,23.18,0,35.09,33.52,1.57,10.86,7.09,1.91,0.65,1.09,10.54,1.93,4.69,1.38,0,0,0.18
VBT31989,VB,Dunhuang,1989,2743,138,101.1,22.4,639.3,5.7,0,54.8,173.4,4.3,510.6,33,4.5,0,0,0,0.8,22.6,6.92,46.99,131.59,187.39,20.54,126.97,136.86,19.4,50.53,113.72,45.84,103.48,3.44,8.67,2.27,56.13,0,16.24,0,0,0,14.43,4.83,0,9.57,9.57,82.11,217.78,21.99,1.78,52.58,8.39,0,0,0,0,5.63,27.41,4.4,9.1,5.55,11.24,0,14.08,14.08,0,0,0.38,2.41,4.05,10.35,6.51,9.21,1.32,3.85,3.44,3.77,6.16,7.29,2.39,46.16,58.25,184,184,0.73,432.96,5.42,295.38,33.39,521.54,32.3,16.9,504.64,5.86,63.01,24.51,2.13,2.13,2.69,31.83,4.47,84.41,0,16.63,0,0,12.97,0,0,0,1.05,0.41,2.46,42.8,88.78,18.23,43.45,10.25,12.5,7.01,24.95,0.71,0,24.34,0,34.57,30.8,3.76,10.6,1.38,4.92,0.68,3.01,12,3.57,3.12,1.8,0,0,1.77
VCT31989,VC,Wudu,1989,2433,142,94.3,21.6,270.1,0,0,0,117.9,0,41,0,0,170.3,166.6,77.7,0,375.2,4.46,52.17,269.59,232.78,14.82,85.38,148.65,13.04,84.14,178.54,61.36,130.76,9.52,21.63,5.08,45.92,3.06,9.05,0.69,9.23,0,15.46,4.95,1.02,1.71,1.71,66.87,259.69,11.29,1.82,46.3,1.02,0.89,2.21,0,0,16.86,118.15,0.47,1.65,2.79,3.22,1.27,7.52,6.55,0.71,0,0.95,4.6,2.7,8.55,8.25,13.92,5.51,2.76,3.23,1.8,8.85,1.92,3.46,32.18,10.87,15.67,15.67,1.82,117.78,7.03,74.22,26.88,228.9,23.46,35.94,182.49,14.47,188.59,48.3,11.27,21.59,5.24,89.56,7.06,135.87,10.12,56.53,0,0,49.8,0,0,2.58,4.54,1.58,4.22,55.7,99.5,11.26,16.96,6.75,0.83,25.29,75.8,3.15,3.25,13.62,0,22.34,21.27,1.08,6.71,2.87,1.08,0.14,0.41,7.04,0.71,1.67,0.4,0,0.18,0.07
WAT31989,WA,Tuoli,1989,2516,160,107.4,22.8,588.8,0,0,0,26,0,45.6,88.3,94.2,7.1,14.4,0,0,172.7,14.63,132.35,210.52,367.01,10.21,30.54,322.99,9.58,44.02,63.28,172.66,100.35,20.19,2.72,10.63,80.44,7.38,7.09,0,0,0,8.34,3.87,2.02,1.23,0,118.64,165.18,4.54,3.08,56.89,0,0,2.92,0,0,4.99,12.96,0,0,3.57,2.16,12.61,4.91,1.16,10.94,0,0.82,0,7.7,15.22,10.5,3.81,7.52,0,2.85,2.65,11.23,3.35,5.25,37.32,52.77,42.11,42.11,2.22,190.88,9.01,143.68,127.66,37.88,126.77,5.25,32.63,20.95,24.91,1.5,0,3.17,0.92,10.23,4,67.12,7.37,27.36,0,0,26.2,0,0,0,0,13.64,12.78,33.11,45.44,15.04,14.4,4.46,0,10.91,16.68,0,1.16,35.95,0,73.11,71.78,1.33,38.84,12.23,1.63,0.29,1.07,7.08,2.96,2.5,0,0,3.83,0
WBT31989,WB,Xinyuan,1989,2669,152,106.2,23.2,644.7,0.6,0,14.5,69.2,0,52.3,61,292.2,0,0,0,3,61,13.91,124.73,280.9,394.88,17.05,76.63,332.61,16.19,62.27,86.74,181.02,146,29.12,14.21,22.37,97.79,3.7,5.48,0,0.82,0,12.78,4.69,0,0,0,204.81,117.41,7.49,1.04,57.24,1.97,3.04,0,0,0,13.79,29.62,7.17,3.44,3.57,7.08,2.1,0.59,0.59,2.1,0,1.23,2.25,12.05,12.69,15.22,5.09,12.21,5.09,1.69,0,20.55,6.36,14.71,56.86,254.76,68.74,68.74,0,245.72,20.55,390.48,104.11,226.53,102.11,19.96,204.89,17.87,78.72,10.87,1.69,0,6.56,63.98,7.61,121.22,2.02,15.8,0,0,14.47,0,0,0,1.59,4.03,25.61,43.43,70.49,14.97,27.97,11.63,13.17,12.68,13.56,6.17,2.69,39.84,0,69.55,65.88,3.67,34.28,9.69,2.14,0.27,1,14.16,1.94,5.48,0.94,0,0.74,1.8
WCT31989,WC,Tulufan,1989,2262,160,119.2,23.2,523.9,0,0,9.8,91.7,1.9,289.7,37.9,9.7,0,6.2,0,0,61.8,7.24,103.72,190.28,241.75,13.29,70.33,184.36,12.59,57.39,70.61,71.9,131.79,20.45,21.87,7.95,87.53,1.05,7.39,0,0,0,13.19,2.27,1.51,2.89,2.89,57.83,68.34,9.94,0.38,29.27,3.81,0,2.35,0,0,0,27.84,3.19,4.58,3.68,2.39,7.9,15.3,13.27,6.28,0.47,1.5,7.39,5.85,29.21,12.35,5.39,11.79,2.1,1.57,2.29,13.94,4.16,3.16,16.02,74.12,147.3,147.3,3.36,173.89,10.58,241.7,34.33,283.61,33.05,8.33,270.1,13.08,64.48,19.04,17.09,5.27,2.02,15,2.4,44.27,6.28,46.16,0,0,41.2,0,0,0,0,6.97,34.51,46.94,57.65,17.84,20.84,7.29,0.62,7.42,9.35,2.67,3.62,14.85,0,36.19,32.81,3.37,9.83,7.13,1.75,0.07,0.71,4.14,2.85,0.78,0.13,0.07,2.2,1.36
XAT31989,XA,Yongning,1989,2829,146,100.5,23.6,227.3,5.5,5.4,24,192.1,6.3,280.5,46.3,5.9,0.8,382.8,32.3,14.7,148.2,8.08,79.2,174.77,237.89,15.63,139.52,151.87,14.41,86.02,122.03,52.08,62.18,6.61,6.03,5.19,33.17,0.97,6.06,0,0,0,13.93,5.32,1.41,1.7,0,62.22,229.77,16.09,0.76,91.36,5.14,3.15,0.77,0,0,17.28,54.03,8.92,8.27,6.77,7.13,1.96,9.15,9.15,0.48,0,0,2.13,0.82,12.76,7.99,3.58,1.64,1.67,6.02,1.91,5.59,4.29,4.11,43.44,19.84,129.48,129.48,0.27,230.15,5.33,198.41,37.06,289.9,35.55,15.53,274.38,9.41,86.66,25.66,9.35,1.15,3.55,41.21,4.31,132.57,6.67,21.67,0,0,15.85,0,0,0,1.41,1.61,2.23,62.12,83.02,15.12,35.47,15.31,1.68,20.66,35.96,3.23,3.05,26.98,0,40.38,34.36,6.03,11.87,2.89,2.92,0.41,1.75,14.31,5.08,3.8,2.29,0,0.17,2.79
XBT31989,XB,Longde,1989,2862,144,101.8,22.5,676.3,0,0,0,17.6,0,0,0,0,0,0,151.5,0,495.1,16.41,85.92,254.12,404.19,18.88,140.51,327.55,17.63,76.66,125.3,114.61,164.16,31.49,18.77,6.04,67.82,4.8,17.83,0.56,9.01,0,13.49,4.96,0,7.43,5.1,50.01,314.56,5.66,0.71,43.73,3.56,3.83,4.66,0,0,1.58,45.1,3.34,4.54,4.04,6.08,2.96,10.97,10.97,2.04,0,1.36,6.26,2.54,6.4,7.21,6.17,5.54,3.31,4.04,2.14,12.44,3.88,7.82,75.4,52.61,27.93,27.93,1.75,223.03,10.69,164.36,49.19,412.45,48.3,48.47,353.98,21.34,235.6,73.81,12.55,21.85,5.21,120.55,5.92,164.28,4.28,70.72,0,0,65.57,0,0,0,5.5,0.51,7.33,49.4,69.43,10.73,16.52,6.88,1.5,26.28,53.39,0.73,2.48,54.92,0,82.06,79.23,2.82,14.37,11.02,3.88,1.15,0.62,46.26,3.52,28.02,9.09,0.09,0.62,0.17
YAT31989,YA,Xianghuangqi,1989,1992,180,129.1,22.4,335.8,0.7,0,0,30.7,0.2,95.1,104.4,135.2,45.9,16.4,33.1,0.1,60.9,3.64,151.09,104.54,154.84,17.95,49.24,101.67,16.95,53.18,99.56,45.76,50.17,0,0,2.38,20.54,3.29,7.63,0,8.22,0,14.81,6.94,0,0,0,214.68,165.81,7.92,2.23,98.71,0,0,5.61,0,0,44.03,65.27,10.37,7.63,6.05,3.28,2.21,0,0,0,0,0,0,10.16,24.11,2.71,0,0,0,2.71,0,2.08,5.33,0,30.81,28,70.33,70.33,0,404,2.08,129.13,37.34,338.13,37.34,7.63,330.51,0,36.36,0,0,14.91,0,8.22,2.23,106.93,0,18.1,0,0,18.1,0,0,0,7.63,0,0,48.84,73.84,17.79,42.53,2.21,6,4.33,25.73,0,0,5.79,0,18.18,15.1,3.08,12.12,0,0,0,0,2.02,0,0,0,0,0,0
